Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
29066,0.360231949,1.648875147,-2.503312013,1.66624593,0.584327407,-1.516398549,0.854809083,0.18003904,-0.427570318,-1.473383311,0.025365457,-0.986152638,-0.61191646,-3.114330265,1.150671836,1.150966652,2.838965256,1.821651125,-0.246994498,0.156328716,-0.093111802,-0.322946697,0.289230938,-0.488918087,-0.353645249,-0.368517351,0.096943924,-0.04711175,89.99,0
29067,1.266441869,-1.022924271,-0.45855389,-1.012430107,-0.164868556,0.827271316,-0.667203543,0.243829222,-0.555218795,0.675362242,-0.329137173,-0.99199744,-1.160453512,0.118132217,-0.232311943,1.219280174,0.02843743,-0.883685129,1.381670498,0.178134379,0.012915487,-0.203270935,-0.28594269,-1.712409777,0.585532633,-0.139229579,-0.009758992,-0.005430504,100,0
29068,0.989163272,-2.143570755,0.495631215,-0.957063981,-2.000118173,0.193486203,-1.171489594,0.11812098,-1.113123183,1.272880554,0.092441181,-0.421499995,-0.680950711,-0.608682852,-1.875735036,-0.764275993,0.839583614,0.443014521,0.63243284,0.073994045,-0.129361964,-0.276921037,-0.283143491,-0.000227638,0.423224395,-0.108371555,0.009996387,0.045755955,248.08,0
29070,-1.301003756,1.334808376,1.466179751,1.372254859,0.3144811,0.268414299,0.362516368,0.479035135,-0.780428051,-0.222806449,-1.936641949,0.061781442,0.493842969,-0.216855663,-1.309974868,0.913985791,-0.770569432,-0.371365388,-0.932024302,-0.339222905,-0.254442966,-0.851378989,0.090865113,-0.507579159,-0.103299125,-0.444488698,-0.279316357,0.076218464,15.16,0
29071,-0.64997899,0.397551581,2.424979974,3.165945253,0.455395903,0.935872296,-0.486433025,0.33634422,-0.416813164,0.380549505,-1.967890212,0.167575004,1.019804543,-0.914199335,-0.781135822,-0.529105642,0.290941604,0.245567507,1.558705662,0.320722372,0.11957574,0.633602587,-0.310698835,-0.358243748,0.091901315,0.476275403,0.173696679,0.139834913,0,0
29073,-1.239343993,-0.005756587,1.642413416,-1.683646317,-1.253970339,-0.1493774,-0.20066368,0.545347616,-1.215748748,-0.308490908,-0.329200001,-0.235302872,1.134637764,-0.436767923,0.604512173,1.437968107,0.195718732,-1.232450383,-0.746180725,0.439429455,0.58110323,1.353481867,0.071502129,0.124060813,0.163096417,-0.15948771,0.202788454,0.093170886,134.99,0
29073,1.199288219,-0.61683762,-0.024759314,-0.372325777,-0.797567975,-0.594521967,-0.462895844,-0.057572562,-0.581751133,0.055910498,0.013960231,-0.714329793,-0.342020042,-1.238070274,0.363220223,0.844387715,1.610749365,-1.640522951,0.287039441,0.186673994,-0.011636702,-0.164189986,-0.043485588,0.006200174,0.363696556,-0.278624693,0.021805051,0.047077843,87.6,0
29074,-0.495746219,-0.534496817,0.91892098,-2.494264338,-0.4463127,-0.398104919,-0.21474666,-0.127493241,-2.089742827,1.054133114,-0.959020006,-1.11650254,0.630010151,-0.547374632,0.101992576,-0.400705264,0.26394264,-0.257503117,-1.008306594,-0.496604981,-0.061614975,0.223131705,0.205095075,-0.462427993,-0.67400882,-0.447378119,-0.055221112,0.227566585,25,0
29075,-0.411157939,0.991309126,1.278402126,0.093516408,0.044377876,-1.039186532,0.644528813,-0.040900876,-0.318204416,-0.495743147,-0.293716322,-0.32961141,-0.358790955,-0.329273407,0.950087896,0.404239113,0.037186157,-0.074831669,-0.089017497,0.119570305,-0.258421127,-0.733969129,0.022855107,0.319983659,-0.170510696,0.073276487,0.237163938,0.099436007,9.88,0
29077,-1.316332948,-0.800678525,2.189829551,0.202238701,-1.04737421,-0.012340342,1.088126006,-0.439064147,0.677121158,0.037220393,-0.325895693,-0.399706925,0.234862502,-0.867508839,1.572612508,0.722435181,-0.952474245,0.563133215,-0.410930561,0.165953963,0.073131168,0.970156423,0.774132114,0.424219745,-0.000632718,0.525131562,0.046545069,-0.508522317,263.9,0
29078,1.386494539,-0.944283347,0.716303358,-0.980304701,-0.993583703,0.721865827,-1.472587702,0.30934394,0.041732216,0.560174385,-1.510320593,-1.433008006,-0.191269569,-0.515733364,1.759584181,1.858052222,-0.232675048,-0.527597024,0.272562838,0.081926047,0.367931128,1.005682525,-0.224719298,-1.306599644,0.396820842,0.075799858,0.065246179,0.015614822,21.8,0
29079,1.085802811,0.01010315,0.729278577,1.383226015,-0.430428845,0.190152595,-0.278520328,0.227983674,0.33455779,0.023260505,1.135862373,0.989828629,-0.857549763,0.218586308,-0.85416425,-0.534325798,0.140447588,-0.339898368,-0.180581883,-0.221546583,0.027080069,0.29382463,-0.074514272,0.228683791,0.586619449,-0.269927028,0.04648162,0.009565246,9.99,0
29079,1.181956855,0.287360726,0.405572834,0.725363013,-0.364959351,-0.792423932,0.008398041,-0.076201625,0.035192659,-0.323556279,0.413402768,0.325116405,-0.043141716,-0.200285599,1.343776684,0.100753011,0.402584295,-0.829776357,-0.679505847,-0.126863909,-0.238250133,-0.673605319,0.197720452,0.354980017,0.091753491,0.104125001,-0.008218871,0.031030089,5.99,0
29080,1.243202277,0.464867453,0.325619413,1.105958581,-0.14557453,-0.933991305,0.316091703,-0.314207758,-0.232200848,-0.027139675,-0.150850601,0.94265765,1.415206864,0.107358957,0.764128137,-0.017739993,-0.506725231,-0.325787374,-0.380922313,-0.050929923,0.04449963,0.242354314,-0.116865366,0.436826027,0.735101384,-0.333308495,0.022802015,0.02360657,5.46,0
29080,1.284443276,0.075566847,-1.306260433,-0.053436514,2.249797405,3.294232152,-0.349923043,0.762297322,-0.15426748,0.070946653,-0.161902627,0.028998081,-0.021612263,0.526944048,1.105285089,0.374866176,-0.926887805,0.291417568,-0.0011301,-0.002294905,-0.020624714,-0.179979865,-0.142133206,1.004417815,0.844902092,-0.313694225,0.014783464,0.014949523,12.3,0
29080,-0.393003445,0.879550891,1.21118309,-0.330095805,0.258262967,-0.131554443,0.489085125,0.21446917,-0.382219918,-0.09975081,0.316271394,-0.394148651,-1.338113584,0.573185652,0.364516179,0.702953652,-0.862862424,0.5875092,0.624776672,0.039779875,-0.248071497,-0.751065836,-0.12263584,-0.555222437,-0.162804158,0.109856402,0.251574412,0.099178396,1.98,0
29083,0.756840427,-1.602140989,0.294731022,-0.373356048,-1.596200925,-0.708573663,-0.377205,-0.021738397,-0.481584775,0.494234595,-0.063652349,-1.584738541,-2.189524123,0.430219464,1.338890453,0.998761165,0.757449249,-1.785487907,0.047026257,0.489234264,0.109172684,-0.574043736,-0.031994448,0.337441315,-0.076404156,-0.496378704,-0.045260934,0.070066289,310.16,0
29084,-0.4674119,-0.029628541,2.017888391,-0.332376864,-0.923996182,0.344525145,0.189156559,0.28706471,0.723723757,-0.98821964,-0.863271474,-0.082064413,-0.868695832,-0.47970931,-0.172295594,-0.44454187,0.471035392,-0.789266787,0.231594512,0.100598722,-0.088339839,-0.201005631,0.206527747,0.115012297,-0.358016939,0.931907332,-0.029992712,0.0211946,103,0
29086,-1.236982284,1.344744656,1.7061115,1.014970044,0.301792944,0.143106779,0.721875513,-0.158151337,-0.318469118,0.025138366,-0.428560779,0.56417408,0.686458353,-0.339716556,0.088709386,-1.199739143,0.483268711,-0.862615746,0.546127829,-0.090878992,0.031212873,0.153005636,-0.296014689,0.123038344,0.470487365,-0.243209296,-0.562181898,0.076170362,7.25,0
29086,1.252733479,0.293642449,0.053431311,0.516683798,0.076941484,-0.295867597,-0.004558795,-0.029834146,0.06762645,-0.325219506,-0.327991683,0.136008315,0.287638461,-0.289145708,1.386455195,0.343370902,0.078293713,-0.571321576,-0.353735972,-0.097711724,-0.296022934,-0.815107776,0.093336752,-0.5049243,0.214940508,0.157596657,-0.007206749,0.021775275,0.89,0
29086,0.956249265,-0.472728771,0.781563545,1.027580454,-0.635508311,0.73376835,-0.74468662,0.470903196,0.595062069,0.153963767,0.463204924,-0.492002141,-2.100601773,0.62828417,1.272395114,0.901150121,-0.7966935,0.903707884,-0.526660664,-0.073141284,0.16757759,0.197355763,-0.12831228,-0.726900485,0.215637126,-0.308823742,0.041152562,0.031445232,100,0
29087,-0.439174989,1.791178196,-3.025161408,1.739610651,0.378939994,-1.705052575,0.351633623,0.589010544,-0.360448946,-1.349226585,-0.084735322,-0.78729117,-0.52605996,-2.867896782,1.162769148,1.285093428,2.996130214,1.814142115,-0.264242212,-0.015999886,-0.144824271,-0.387586854,0.069580544,-0.463910296,-0.335798037,-0.359252819,0.219279226,-0.189817519,89.99,0
29087,1.356316688,-0.392222646,-0.047452418,-0.705065993,-0.714306679,-1.133734305,-0.146045912,-0.277269128,-1.413454989,0.834724682,1.672327574,0.280286676,0.282236129,0.228908907,-0.319015587,0.868641348,0.208855989,-1.13045837,0.809757238,0.12141286,0.315657198,0.797778494,-0.193380167,0.606905815,0.759804045,-0.072535093,-0.030075429,-0.002300307,29.99,0
29087,1.209894706,0.173586437,0.406053843,1.058890001,-0.187651302,-0.248808032,-0.069229046,-0.044045757,0.210493223,0.012949874,-1.131989889,-0.130534886,0.045791483,0.219920744,1.215979184,0.673153127,-0.856310121,0.1022339,-0.114066062,-0.059623977,-0.232580303,-0.75156386,-0.011800951,-0.510587408,0.386559493,-0.557436323,0.027784364,0.030859686,34,0
29088,0.148414622,1.273829842,0.541505354,2.610812055,1.271320245,-0.113382272,1.317796125,-0.667862122,-1.167288341,1.655933284,-1.051248149,-0.486967125,0.885559094,-0.119061979,0.803741768,-0.375894799,-0.500604047,-0.005374274,1.087758502,0.353216451,-0.004021151,0.546859507,-0.156614269,-0.420243959,-0.949894017,0.079577152,0.060386666,-0.158485643,17.64,0
29088,-0.828067722,-0.372288745,1.550719711,0.178499931,0.661674768,-0.371291337,0.298699684,-0.059024925,-1.963016244,0.864866522,1.269448248,0.004641831,-0.536218239,0.509065704,0.473166733,-2.044460142,0.14800447,1.069481804,-0.072099635,-0.079745411,-0.547250246,-1.316068604,0.298766565,-0.101464442,-0.359381263,-0.690741577,-0.061752589,-0.092699247,59.19,0
29088,-1.046078398,0.967544305,2.039278713,-0.024610852,0.220157461,-0.633767048,0.565248378,-0.071785231,-0.588039394,-0.426701936,0.18622718,0.238904045,0.229776452,0.106066918,1.138401884,-0.24381094,0.022622548,-0.949061519,-0.328324683,-0.132967843,-0.142338486,-0.485975268,-0.168945866,0.40501101,-0.027078341,0.113495208,-0.194890179,0.042691145,2.67,0
29088,-0.643843562,-0.150785417,0.98115695,-2.858940868,-0.347780562,0.031732627,0.561016266,-0.156026333,-2.99884791,0.858920011,0.148824627,-0.673649245,0.776936524,-0.228208073,-0.849659709,0.125903545,-0.312338921,0.353166168,0.267712544,-0.279793245,-0.533542448,-1.330953118,-0.190777467,-0.896809906,0.389324174,-0.568995792,-0.061516245,0.011935846,109,0
29092,1.326042662,0.38284511,-0.099904696,0.44995462,0.189603812,-0.477705,0.120910635,-0.185190021,-0.020143227,-0.305185429,-0.829553609,0.32964492,1.204940607,-0.507407055,1.079611572,0.734565338,-0.417047841,-0.069055779,0.175280182,0.005104476,-0.344019617,-0.950040915,-0.005502596,-0.64096207,0.377262769,0.154052318,-0.019314603,0.022493871,2.68,0
29093,1.188447052,-0.047282611,0.589377137,1.354874061,-0.14640625,0.751377531,-0.414866543,0.231862986,0.944109562,-0.248368702,-1.618844367,0.337948646,-0.167440491,-0.423628831,-0.633059938,-0.571915782,0.1403802,-0.605016249,0.062648627,-0.190876361,-0.144750322,-0.029908722,-0.168699401,-0.746373336,0.724365736,-0.204617631,0.072513805,0.012850428,2.6,0
29093,0.960227699,-1.416554675,1.172370327,0.186656839,-1.5743225,0.884603849,-1.219128883,0.299012431,0.34742086,0.317882422,-1.45648335,0.292780745,0.515236418,-0.946966057,-0.376602187,-1.704329652,0.421967194,0.836425813,-0.83626155,-0.202197878,-0.312529171,-0.394331312,-0.116847913,-0.385347715,0.132392398,0.626331396,0.042387293,0.049884563,163.63,0
29095,-1.552485457,-0.587269991,1.231696022,-0.338501222,1.723904772,-1.337789878,0.461475152,-0.07915153,-0.708032677,-0.784812703,-0.935981244,0.392928685,1.227713558,0.0404619,0.377231787,0.576328704,-0.895483973,-0.604438648,-0.125986455,0.546426522,-0.348917776,-1.682275219,0.346138318,-0.496755278,0.395295511,-0.053427825,-0.176333814,-0.002669122,94.9,0
29097,1.173317795,-0.783826263,0.823272168,-1.20900023,-1.345710777,-0.392201472,-0.831049865,0.199184154,2.299033012,-1.228666158,-0.556324142,0.056024055,-1.687023265,0.029097792,1.325633044,-0.798203577,0.454749863,-0.318142393,0.542007812,-0.183607718,-0.053683813,0.051766872,0.015031897,0.09731812,0.252176674,-0.003465948,0.050780048,0.022181768,26.13,0
29099,1.205911757,-0.782193928,0.686946539,-0.540034067,-1.074252798,-0.063445588,-0.750435094,0.119614458,-0.691700902,0.574841745,1.56093759,0.644598184,0.140033466,-0.311613526,-0.900139303,0.512113817,0.736241597,-1.820125056,0.781317881,0.116060801,0.031673786,0.08617217,0.035004522,0.243875477,0.302800176,-0.337952706,0.027740493,0.013388583,50,0
29099,-0.914887027,0.519057252,1.772883974,-0.627186387,0.68020015,-0.581051161,0.949456984,-0.044855682,-0.678177022,-0.264545014,1.85601796,0.814733802,-0.164322597,0.238795121,-0.038568815,0.146712316,-0.550706608,-0.859635485,-0.604037576,0.24391829,-0.431360717,-1.276311148,0.140575268,0.161897177,0.08725971,-0.111598977,-0.032422753,-0.194140292,38.9,0
29099,-0.087433556,-0.541562648,1.610704299,-2.312963112,-1.662185653,0.285209534,-1.493008359,-1.411659342,-2.01006696,1.073407638,1.465530914,-0.049061037,0.165396005,-0.215014272,-0.162647183,0.060966691,0.313072601,0.094791945,-1.325743769,-0.728086383,1.367054103,-0.687127771,-0.020481077,0.17553189,0.579414482,-0.348070412,0.241399966,0.193452861,54.31,0
29100,0.024126793,-1.591782576,-0.691585011,1.484863067,-0.314541913,0.156396812,0.986347424,-0.122705178,-0.489078652,-0.073304492,1.216871463,0.799656936,-0.108553831,0.839041143,0.403999018,0.046176853,-0.43918735,-0.01943911,-0.472871695,1.058382114,0.391006608,-0.211713848,-0.644418575,-0.273576423,0.43673686,-0.373751612,-0.100642984,0.104729757,607.2,0
29101,1.31577123,-0.032970544,-1.089771257,-0.557241727,2.030118587,3.268061252,-0.535245954,0.808299414,-0.052701659,0.00123725,-0.028611652,0.073648689,0.041250955,0.42545747,1.245252628,0.640342453,-0.910242136,-0.068737028,0.255328359,0.016565227,-0.313422572,-1.068834098,0.103964072,0.992115965,0.369467923,0.110393813,-0.028266167,0.011803224,1.79,0
29102,-1.568546594,-0.345949421,2.127235958,-1.700900636,-0.670257463,0.508220963,-1.187299068,1.072863004,-0.958053548,-0.191324897,1.108428324,-0.124019416,-0.679054164,-0.151864574,-0.346019504,1.088685468,0.626298973,-1.206861476,-0.507668315,0.174690415,0.498743053,1.211357843,-0.280502294,-0.25331113,0.350775818,-0.071993144,0.216305931,-0.033535449,15,0
29105,-1.608969068,1.814440824,-1.273096261,1.070099185,-1.044767551,-1.166734433,0.279151479,0.983245723,-0.571322497,0.099504087,-1.012593834,0.136684353,-0.366876623,1.402055696,0.684448109,-0.133237052,0.347589402,0.038733351,0.325860794,-0.172407046,0.139090371,0.495002557,0.330850276,0.382783724,-0.519204664,-0.387143425,0.42128539,-0.013195765,89.99,0
29106,0.15882818,0.543982034,1.812400736,1.096816882,-0.441968375,0.693697762,-0.567518537,-0.662771762,0.370146611,-0.375398934,-1.364251972,0.543104712,1.002916637,-0.474984694,0.45572165,0.029002983,-0.294669554,0.217516204,0.70020557,-0.054086087,0.640909968,-0.387082148,-0.323892749,-0.42953079,1.134678768,-0.161577754,0.200631143,0.195940198,9.99,0
29106,-1.832291872,-1.204633527,2.148335136,-1.889303612,-1.20716692,-0.219085771,0.456747348,0.178208328,1.752653993,-1.912339956,0.594676454,0.725792114,-1.614215765,-0.422971291,-1.318686989,-0.680136879,0.103662134,0.531551688,0.953493503,-0.246295408,0.052141638,0.636515189,0.40598825,0.58169658,0.750119546,0.080754168,0.093603258,-0.047711096,200,0
29107,-0.97036681,0.239900222,2.387597132,-2.572607154,-0.356641938,-0.096751584,0.141718537,0.417225999,1.166820728,-1.953641001,0.897139659,0.50722603,-1.604572808,0.071203351,-0.225676931,0.072443288,-0.656328895,0.509583886,-1.11598919,-0.347450102,0.242285451,0.758578502,-0.453864983,0.01217497,0.605669869,-0.711336161,0.082974657,0.047586477,1,0
29108,-1.102525653,2.086739921,-3.562132758,1.763834688,-0.053564682,-1.745237323,0.053795114,1.01018727,-0.335003349,-1.278043469,-0.203762724,-0.614112594,-0.450665849,-2.618209867,1.153208406,1.40618774,3.153166188,1.832776016,-0.305337909,-0.00745142,-0.140770031,-0.441549411,0.032291259,-0.46032403,-0.281435048,-0.358005904,0.19704682,-0.197306793,89.99,0
29109,0.433157271,-1.781803575,0.612493592,-0.86495834,-1.777913561,-0.612652566,-0.187223366,-0.077472623,1.802163566,-1.396658441,0.361310226,1.192725678,0.361148039,-0.153974093,1.554603304,-0.835421875,0.38631062,-0.391845375,-0.011823893,0.690149514,0.417963319,0.632236415,-0.35983559,0.711049858,0.209575684,0.068171423,-0.009053215,0.094384171,396,0
29109,0.200094727,-1.728319785,-0.44296886,0.535040984,-0.946675375,-0.684519123,0.82093802,-0.308388535,0.242873489,-0.540443216,0.022373713,0.475453901,-0.17236686,0.352673136,0.45198464,-0.647279502,0.495058218,-1.192676496,-0.285285377,0.953788848,0.284881016,-0.22145727,-0.489356257,0.520741997,0.225426411,1.074945568,-0.181457927,0.085321613,542,0
29110,1.454276938,-1.051039142,0.395975322,-1.360405265,-1.398555405,-0.556815922,-0.991638835,-0.098184221,-1.808415895,1.39964384,-0.303633688,-0.941721812,0.200298018,-0.220875248,0.851466974,-0.679184849,0.803501536,-0.454003185,-0.604736221,-0.354909358,-0.183121629,-0.138244455,0.0580618,0.056602816,0.301110209,-0.177359188,0.042415124,0.019056841,25,0
29111,1.155013543,0.054903836,-1.126612083,0.324173451,1.96858227,3.534798966,-0.8768316,0.972912642,0.211275997,-0.561545524,0.222340437,-0.278014694,0.086755188,-1.392316948,1.681684214,1.400586883,0.005582399,1.492031975,-0.590397345,0.130891225,0.083649087,0.077435991,-0.180834068,0.882536463,0.624357968,-0.233439899,0.069431789,0.069736256,45,0
29111,1.296003133,-0.568149485,0.16711253,-0.561531113,-0.894597026,-0.873770823,-0.295282694,-0.194344603,-1.092589041,0.722432073,1.454360422,0.468173477,0.266376909,-0.057266397,-0.984973226,0.647828943,0.425297452,-1.274365541,1.012325835,0.149718447,0.242517095,0.652105207,-0.189247746,0.599621727,0.730210009,-0.100245773,-0.017374154,0.003061243,48,0
29112,1.286536162,-0.911299049,1.179749226,-0.33170037,-1.790330031,-0.389332889,-1.133769743,0.080460291,0.099256347,0.500037582,-1.042918992,-0.327854548,-0.510891341,-0.424570974,0.198873037,-1.260432299,0.211521807,1.067339003,-0.598298429,-0.493029787,-0.478464146,-0.80413961,0.138104804,0.4036664,-0.030726723,0.960560435,-0.015067135,0.023347698,26.9,0
29112,0.948395288,0.205125957,0.629905734,2.165427124,0.475295746,1.783731793,-0.444990335,0.758249977,-0.715836175,0.704926901,1.835339432,-0.031978108,-2.081040555,0.996006902,1.165748885,-0.201034095,0.415955462,-1.677389009,-2.169856546,-0.397611305,-0.098821194,-0.351831704,0.281306535,-1.118574799,-0.163796429,-0.148671098,0.047376175,0.000115597,6.22,0
29113,1.236633007,0.187175249,-0.174051246,0.446209959,-0.130175982,-1.014082749,0.338074981,-0.187068304,-0.355790364,0.179911774,1.25860641,0.406107103,-0.930127406,0.880828684,0.10730631,0.112812062,-0.427038544,0.035178456,0.242041893,-0.12896245,0.020696438,-0.008627642,-0.121249943,0.358914935,0.604252404,0.519367992,-0.083857457,-0.011143079,16.72,0
